"","region","state","age","sex","maritl","educ","race","status","work","hours","hourrt","earnings"
"412",1,50,56,"Female",1,"High school",1,1,1,40,32,1280
"413",1,50,52,"Male",1,"High school",1,1,1,40,24.81,992.4
"414",1,50,53,"Female",1,"High school",1,1,1,40,18.5,740
"415",3,51,28,"Male",6,"Bachelor's degree",8,1,1,40,33,1320
"416",3,51,30,"Male",5,"High school",1,1,1,40,20,800
"417",4,53,41,"Female",6,"High school",1,1,1,40,20,800
"418",4,53,31,"Female",1,"No high school",1,1,1,24,65.89,1610
"419",4,53,47,"Male",4,"High school",5,1,1,40,65.89,2240
"420",4,53,68,"Male",1,"High school",1,1,1,40,24,960
"421",4,53,35,"Female",1,"High school",1,2,2,20,20,400
"422",4,53,34,"Male",1,"High school",8,1,1,40,22.95,1260
"423",4,53,51,"Male",6,"High school",1,1,1,40,19,760
"424",4,53,57,"Female",4,"High school",1,1,1,28,22,616
"425",4,53,22,"Male",6,"High school",1,1,1,40,21,840
"426",4,53,53,"Female",1,"High school",1,2,2,24,23.7,568
"427",2,55,33,"Male",1,"Associate degree",1,1,1,40,26,1240
"428",2,55,23,"Male",6,"Bachelor's degree",4,1,1,15,16,240
"429",2,55,24,"Female",6,"Bachelor's degree",1,1,1,40,28,1120
"430",4,56,49,"Male",1,"High school",1,1,1,40,20,800
"431",4,56,47,"Female",1,"High school",1,1,1,40,17.5,1000
"432",3,1,53,"Female",1,"High school",1,1,1,12,23,276
"433",3,1,54,"Male",1,"High school",1,1,1,45,24,1080
"434",4,2,37,"Female",1,"Bachelor's degree",1,1,1,2,75,150
"435",3,5,48,"Female",2,"High school",1,1,1,40,11.8,472
"436",3,5,27,"Female",1,"Associate degree",1,1,1,40,23,920
"437",4,16,33,"Male",1,"High school",1,1,1,40,18,720
"438",3,28,70,"Female",4,"Bachelor's degree",2,1,1,30,15,450
"439",1,33,58,"Female",3,"High school",1,1,1,40,22.55,902
"440",1,33,61,"Male",1,"High school",1,1,1,40,30,1406.25
"441",1,33,54,"Female",1,"High school",1,1,1,40,21.6,924.02
"442",3,40,17,"Female",6,"No high school",4,1,1,16,10,160
"443",3,45,60,"Male",1,"High school",1,1,1,40,13.15,526
"444",3,47,55,"Female",1,"Associate degree",1,1,1,40,25,1000
"445",3,47,21,"Female",6,"Associate degree",1,1,1,25,14,350
"446",3,47,22,"Male",6,"Associate degree",1,2,2,40,14,560
"447",1,50,20,"Male",2,"High school",1,1,1,40,17.5,700
"448",1,50,19,"Male",6,"High school",1,1,1,35,17,595
"449",1,50,45,"Male",1,"High school",1,1,1,40,20.4,816
"450",4,56,60,"Male",1,"High school",1,1,1,40,22,880
"451",4,2,18,"Female",6,"No high school",1,2,2,20,11,320
"452",4,2,39,"Female",1,"Bachelor's degree",4,1,1,36,48.31,2174.16
"453",4,2,60,"Female",4,"High school",1,1,1,40,30,1200
"454",4,2,27,"Female",6,"Bachelor's degree",1,1,1,40,23,920
"455",4,2,37,"Male",6,"High school",1,1,1,40,20,800
"456",4,2,66,"Female",1,"Associate degree",1,1,2,10,15,150
"457",4,2,42,"Female",6,"High school",1,1,1,40,18,870
"458",4,2,23,"Male",6,"High school",8,1,1,40,18,720
"459",4,2,44,"Female",1,"High school",1,1,1,40,13.08,523.2
"460",4,2,50,"Female",1,"High school",1,1,1,40,20,800
"461",4,2,52,"Male",1,"High school",1,1,1,40,40,1600
"462",4,2,42,"Male",6,"No high school",20,1,1,40,18.25,730
"463",4,4,42,"Male",1,"High school",1,1,1,40,35,1400
"464",4,4,39,"Female",1,"Bachelor's degree",1,1,1,40,20,800
"465",4,4,19,"Male",6,"High school",1,1,1,40,14,560
"466",4,4,75,"Female",6,"High school",1,1,1,40,15,600
"467",4,4,38,"Male",1,"High school",1,1,1,40,20,800
"468",4,4,23,"Female",1,"High school",1,1,1,40,10,400
"469",4,4,57,"Male",1,"No high school",2,1,1,40,16,640
"470",4,4,20,"Male",6,"High school",2,1,1,40,15,600
"471",4,4,64,"Male",6,"Bachelor's degree",1,1,1,40,40,1600
"472",4,4,54,"Male",6,"No high school",1,1,1,40,18.25,730
"473",4,4,52,"Female",6,"High school",1,1,1,40,18,720
"474",4,4,25,"Male",6,"High school",1,1,1,40,24,960
"475",4,4,19,"Male",6,"High school",1,1,1,25,14.35,358
"476",4,4,25,"Female",6,"Bachelor's degree",1,1,1,36,19,684
"477",4,4,71,"Male",1,"High school",1,1,1,16,13,208
"478",4,4,26,"Male",1,"Bachelor's degree",1,1,1,40,30,1200
"479",4,4,24,"Female",1,"Bachelor's degree",1,1,1,32,33.6,1075.2
"480",4,4,52,"Male",1,"High school",1,1,1,50,35,1750
"481",4,4,22,"Female",6,"High school",1,1,1,25,13,425
"482",3,5,49,"Male",4,"High school",1,1,1,40,18.25,730
"483",3,5,40,"Female",2,"High school",1,1,1,15,12,180
"484",3,5,34,"Female",6,"Associate degree",2,1,1,40,11.75,470
"485",4,6,31,"Female",6,"High school",1,1,1,40,28,1120
"486",4,6,56,"Female",1,"Bachelor's degree",4,1,1,40,35,1400
"487",4,6,27,"Male",6,"Bachelor's degree",4,1,1,24,21,504
"488",4,6,24,"Female",6,"High school",1,1,1,40,17.25,690
"489",4,6,25,"Female",6,"High school",1,1,1,40,17.25,790
"490",4,6,41,"Male",1,"Bachelor's degree",1,1,1,40,36.25,1450
"491",4,6,16,"Female",6,"No high school",9,1,1,20,15,300
"492",4,6,52,"Female",4,"No high school",1,1,1,40,16.25,650
"493",4,6,20,"Male",6,"High school",1,1,1,40,16.25,650
"494",4,6,36,"Female",5,"Bachelor's degree",1,1,1,40,27,1080
"495",4,6,57,"Male",1,"High school",1,1,1,40,35,1400
"496",4,6,29,"Male",6,"High school",4,1,1,40,18,720
"497",4,6,21,"Female",6,"High school",4,1,1,20,16,320
"498",4,6,37,"Male",6,"High school",4,1,1,40,20,800
"499",4,6,27,"Female",6,"Bachelor's degree",1,1,1,40,23,920
"500",4,6,30,"Female",6,"Bachelor's degree",1,1,1,40,23,920
"501",4,6,23,"Male",6,"High school",1,1,1,40,18,720
"502",4,6,51,"Female",4,"Bachelor's degree",1,1,1,40,16,640
"503",4,6,58,"Male",1,"No high school",4,1,1,40,24,960
"504",4,6,49,"Male",2,"No high school",1,1,1,35,17,595
"505",4,6,62,"Male",1,"No high school",1,1,1,40,16,640
"506",4,6,60,"Male",1,"No high school",1,1,1,40,29,1160
"507",4,6,25,"Male",6,"Bachelor's degree",1,1,1,40,29,1160
"508",4,6,46,"Female",4,"High school",3,1,1,40,18.85,754
"509",4,6,21,"Female",6,"High school",3,1,1,38,17,646
"510",4,6,56,"Male",6,"No high school",3,1,1,40,21.5,860
"511",4,6,48,"Male",1,"High school",1,1,1,40,15,600
"512",4,6,33,"Male",1,"Bachelor's degree",4,1,1,40,30,1200
"513",4,6,45,"Male",4,"High school",1,1,1,25,18,450
"514",4,6,52,"Female",4,"High school",1,2,2,40,25,1000
"515",4,6,34,"Female",4,"Associate degree",1,2,2,40,20,800
"516",4,6,35,"Male",6,"Bachelor's degree",4,1,1,40,28,1120
"517",4,6,58,"Female",3,"No high school",4,1,1,40,16,640
"518",4,6,42,"Male",1,"No high school",1,2,2,40,22,880
"519",4,6,37,"Female",1,"High school",1,1,1,25,16,400
"520",4,6,59,"Male",1,"High school",1,1,1,40,27,1080
"521",4,6,17,"Male",6,"High school",6,1,1,40,13,520
"522",4,6,50,"Female",1,"Associate degree",3,1,1,40,18,720
"523",4,6,53,"Male",1,"Associate degree",1,2,5,30,27.59,1027.7
"524",4,6,59,"Female",6,"No high school",1,1,1,37,18,666
"525",4,6,19,"Male",6,"High school",1,1,1,40,21.5,860
"526",4,6,44,"Male",6,"Associate degree",4,1,1,40,20,800
"527",4,6,37,"Male",1,"No high school",1,1,1,40,16.25,850
"528",4,6,61,"Female",1,"No high school",1,1,1,30,18,540
"529",4,6,34,"Female",1,"High school",1,1,1,20,17,340
"530",4,6,20,"Male",6,"High school",1,1,1,10,15,150
"531",4,6,40,"Male",5,"High school",1,1,1,40,20,800
"532",4,6,50,"Male",1,"No high school",1,1,1,40,15.75,630
"533",4,6,60,"Female",4,"Bachelor's degree",1,1,1,40,20,800
"534",4,6,28,"Female",6,"Bachelor's degree",1,1,1,40,23.5,940
"535",4,6,48,"Female",1,"Bachelor's degree",1,2,2,20,20,400
"536",4,8,36,"Female",1,"Associate degree",1,1,1,25,16,400
"537",4,8,71,"Male",1,"High school",4,1,1,40,20,800
"538",4,8,38,"Female",1,"No high school",4,1,1,40,18,720
"539",4,8,67,"Male",4,"Bachelor's degree",1,1,1,24,19,456
"540",4,8,20,"Male",6,"High school",1,1,1,20,14,280
"541",4,8,24,"Female",6,"High school",1,1,1,40,23,920
"542",4,8,27,"Male",6,"High school",1,1,1,45,33,1490
"543",4,8,37,"Male",1,"Associate degree",1,1,1,60,22,1650
"544",4,8,35,"Female",6,"Associate degree",7,1,1,40,17,680
"545",4,8,24,"Male",6,"High school",7,1,1,40,17,680
"546",4,15,68,"Female",4,"High school",8,1,1,16,15,240
"547",4,15,43,"Male",4,"High school",8,1,1,40,26.44,1057.6
"548",4,15,56,"Female",4,"Associate degree",1,1,1,40,15.96,638.4
"549",4,15,71,"Female",1,"Associate degree",4,1,1,25,14,350
"550",4,15,47,"Female",6,"High school",4,1,1,40,13.5,940
"551",4,15,56,"Male",6,"Bachelor's degree",1,1,1,35,20,820
"552",4,15,42,"Male",6,"High school",1,1,1,40,18.5,1040
"553",4,16,61,"Female",4,"No high school",1,1,1,40,20.75,830
"554",4,16,54,"Male",4,"High school",1,1,1,40,35,1400
"555",4,16,22,"Male",6,"Bachelor's degree",1,1,-1,40,22,880
"556",4,16,21,"Male",6,"High school",1,1,-1,40,20.25,810
"557",4,16,49,"Male",1,"High school",1,1,1,38,21,924
"558",4,16,30,"Female",4,"High school",1,1,1,40,19,760
"559",4,16,23,"Male",6,"Associate degree",1,1,1,40,26.9,1076
"560",4,16,22,"Female",6,"No high school",1,1,1,40,15.4,616
"561",4,16,24,"Male",1,"High school",1,1,1,40,26,1040
"562",4,16,20,"Female",1,"High school",6,1,1,24,18,432
"563",2,17,34,"Male",6,"High school",1,1,1,15,15,225
"564",2,17,28,"Female",6,"Associate degree",1,1,1,36,15.5,558
"565",2,17,64,"Female",1,"No high school",1,1,1,40,18,720
"566",2,17,56,"Male",1,"High school",1,1,1,40,39,1560
"567",2,17,23,"Male",6,"High school",1,1,1,40,20,800
"568",2,17,18,"Female",6,"High school",1,1,1,15,13,196
"569",2,17,17,"Female",6,"No high school",1,1,1,15,13,196
"570",2,17,33,"Male",5,"Associate degree",1,1,1,40,24,960
"571",2,17,62,"Female",4,"Associate degree",1,1,1,40,25,1000
"572",2,17,37,"Female",4,"High school",6,1,1,40,19,760
"573",2,17,38,"Female",1,"Bachelor's degree",1,1,1,18,42,756
"574",2,17,32,"Male",1,"High school",1,1,1,50,25,1280
"575",2,17,40,"Male",1,"High school",1,1,1,40,21,840
"576",2,17,72,"Male",1,"Bachelor's degree",1,1,1,18,14,252
"577",2,17,71,"Female",1,"Bachelor's degree",1,1,1,18,15,270
"578",2,18,33,"Female",4,"High school",1,1,1,40,22.85,1052
"579",2,18,23,"Male",6,"High school",1,1,1,40,18,720
"580",2,18,58,"Female",4,"High school",1,1,1,40,15.96,638.4
"581",2,18,48,"Female",5,"High school",1,1,1,40,17,680
"582",2,18,41,"Female",1,"Associate degree",2,1,1,40,9.25,370
"583",2,18,45,"Male",1,"No high school",2,1,1,40,15,600
"584",2,18,38,"Female",6,"High school",2,1,1,40,21.85,874
"585",2,18,23,"Female",6,"Bachelor's degree",1,1,1,30,12,360
"586",2,18,23,"Male",6,"Bachelor's degree",1,1,1,30,18,540
"587",2,19,44,"Male",1,"High school",1,1,1,52,25.5,1330
"588",2,19,41,"Male",2,"Bachelor's degree",1,1,1,40,19,760
"589",2,19,31,"Male",6,"Bachelor's degree",1,1,1,40,19,760
"590",2,19,26,"Male",6,"Bachelor's degree",1,1,1,40,19,760
"591",2,19,33,"Male",2,"Bachelor's degree",1,1,1,40,19,760
"592",2,19,30,"Male",6,"Bachelor's degree",1,1,1,40,19,760
"593",2,19,61,"Female",4,"High school",1,1,1,23,15,346
"594",2,19,25,"Female",6,"Bachelor's degree",1,1,1,40,18.3,732
"595",2,19,32,"Male",6,"Bachelor's degree",1,1,1,40,22.5,1070
"596",2,19,59,"Female",1,"High school",1,1,1,36,26,936
"597",2,19,50,"Female",4,"High school",1,1,1,24,13,312
"598",2,20,56,"Male",4,"High school",1,1,1,80,28,2240
"599",2,20,32,"Male",6,"Bachelor's degree",1,1,1,40,25.5,1095.5
"600",2,20,45,"Male",4,"High school",1,1,1,45,21,1390
"601",2,20,54,"Male",1,"High school",1,1,1,40,21,840
"602",2,20,26,"Male",6,"High school",1,1,1,40,19,760
"603",2,26,36,"Male",6,"High school",1,1,1,36,36.02,1296.72
"604",2,26,21,"Female",6,"High school",1,1,1,40,19.1,764
"605",2,26,46,"Female",4,"High school",1,1,1,40,18.26,730.4
"606",2,26,50,"Female",1,"High school",1,1,1,40,18.5,740
"607",2,26,65,"Female",4,"Bachelor's degree",1,2,2,40,14,560
"608",2,26,30,"Male",1,"High school",2,1,1,40,23,966
"609",2,26,39,"Male",1,"Bachelor's degree",1,1,1,40,25,1200
"610",2,26,40,"Female",1,"High school",1,1,1,40,18,720
"611",2,26,49,"Male",1,"No high school",4,1,1,40,20,800
"612",2,26,59,"Female",1,"High school",1,1,1,40,20,800
"613",2,26,62,"Male",1,"High school",1,1,1,40,19,760
"614",2,26,59,"Male",1,"High school",1,1,1,40,24.55,982
"615",2,26,19,"Male",6,"High school",1,1,1,40,15,600
"616",2,26,25,"Male",6,"High school",1,1,1,40,13,520
"617",2,26,63,"Female",1,"High school",1,1,1,40,23,990
"618",2,27,32,"Male",1,"High school",1,1,1,40,20,800
"619",2,29,17,"Female",6,"No high school",1,1,1,30,14,420
"620",2,29,27,"Male",6,"High school",1,1,1,40,41.26,1650.4
"621",2,29,25,"Male",4,"High school",1,1,1,45,29,1720
"622",2,29,59,"Male",6,"High school",2,1,1,20,15,350
"623",4,30,49,"Female",1,"High school",1,1,1,35,19,666
"624",4,30,44,"Male",1,"High school",1,1,1,50,32,1600
"625",2,31,29,"Male",6,"No high school",1,1,1,45,15,675
"626",2,31,54,"Male",3,"No high school",1,1,1,40,19,760
"627",2,31,34,"Male",1,"Associate degree",1,1,1,40,29,1160
"628",2,31,58,"Female",1,"High school",1,1,1,40,28,1120
"629",2,31,17,"Female",6,"No high school",1,1,1,20,13,260
"630",2,31,55,"Male",4,"Associate degree",1,1,1,15,14,210
"631",4,32,63,"Male",4,"Associate degree",1,1,1,42,30,1260
"632",4,32,31,"Male",4,"High school",1,1,1,40,20,800
"633",4,32,32,"Female",1,"High school",1,1,1,40,19,760
"634",4,32,32,"Male",1,"Associate degree",1,1,1,40,30,1200
"635",4,32,34,"Female",6,"Bachelor's degree",4,1,1,36,38.75,1400
"636",4,32,48,"Male",6,"Bachelor's degree",4,1,1,40,27,1080
"637",4,32,30,"Female",4,"High school",3,1,1,40,28.5,1480
"638",4,35,73,"Female",1,"Bachelor's degree",1,1,1,24,35,840
"639",4,35,31,"Female",1,"Bachelor's degree",1,1,1,40,37,1480
"640",4,35,51,"Male",5,"High school",1,1,1,18,30,540
"641",4,35,42,"Male",1,"High school",1,1,1,40,20,800
"642",4,35,35,"Female",6,"High school",1,1,1,40,20,800
"643",4,35,24,"Male",6,"High school",1,1,1,40,16.25,650
"644",4,35,30,"Female",1,"High school",1,1,1,40,17.2,688
"645",4,35,24,"Male",6,"High school",1,2,2,40,16,683
"646",2,38,55,"Female",1,"High school",1,1,1,36,26.5,954
"647",2,38,28,"Male",6,"Bachelor's degree",1,1,1,40,35,1400
"648",2,38,57,"Male",4,"High school",1,1,1,50,20,1000
"649",2,38,30,"Female",6,"Bachelor's degree",1,1,1,40,29,1160
"650",2,38,35,"Male",6,"Associate degree",1,1,1,40,26.8,1072
"651",2,38,50,"Female",1,"Bachelor's degree",1,1,1,40,42,1680
"652",2,38,38,"Female",1,"Associate degree",1,1,1,40,21.01,840.4
"653",2,38,58,"Male",4,"Bachelor's degree",1,1,1,38,17,646
"654",2,38,63,"Male",1,"Associate degree",1,1,1,40,34.25,2360
"655",2,38,47,"Male",1,"High school",1,1,1,50,20.2,1322
"656",3,40,42,"Female",2,"No high school",1,1,1,40,15.6,624
"657",3,40,36,"Male",1,"High school",1,1,1,40,15,600
"658",3,40,36,"Female",1,"Bachelor's degree",1,1,1,40,14,560
"659",3,40,39,"Male",5,"High school",1,1,1,40,39.5,2060
"660",3,40,27,"Female",1,"Associate degree",1,1,1,40,16.5,660
"661",3,40,53,"Male",1,"Bachelor's degree",7,1,1,45,39,1760
"662",4,41,30,"Female",6,"High school",1,1,1,38,16.25,895
"663",4,41,35,"Female",1,"Bachelor's degree",1,1,1,38,19.75,750.5
"664",4,41,22,"Female",6,"High school",1,1,1,40,22.46,898.4
"665",4,41,52,"Male",4,"Bachelor's degree",1,1,1,40,25,1187.5
"666",4,41,31,"Female",1,"High school",1,1,1,34,19.5,663
"667",4,41,33,"Male",1,"No high school",1,1,1,40,24,960
"668",2,46,76,"Male",6,"No high school",1,1,1,17,13,221
"669",2,46,48,"Female",6,"High school",1,1,1,20,10.95,220
"670",3,48,20,"Male",6,"High school",4,1,1,25,12,300
"671",3,48,43,"Male",1,"High school",1,1,1,40,26,1040
"672",3,48,57,"Female",4,"High school",7,1,1,40,27,1080
"673",3,48,62,"Male",4,"High school",1,1,1,40,13,520
"674",3,48,68,"Female",4,"High school",1,1,1,40,19,760
"675",3,48,50,"Female",4,"High school",1,1,1,40,13,520
"676",3,48,26,"Female",2,"High school",1,1,1,25,14,350
"677",3,48,26,"Female",1,"Bachelor's degree",1,1,1,40,25,1000
"678",3,48,23,"Male",6,"Associate degree",1,1,1,40,38,3040
"679",3,48,22,"Female",6,"High school",1,1,1,24,17.5,420
"680",3,48,23,"Male",6,"High school",2,1,1,40,26,2240
"681",3,48,21,"Female",6,"High school",2,1,1,40,20,800
"682",3,48,30,"Female",6,"Bachelor's degree",2,1,1,39,21.2,1018.8
"683",3,48,42,"Female",6,"No high school",1,1,1,40,11,440
"684",3,48,42,"Male",6,"No high school",1,1,1,40,14,560
"685",3,48,21,"Male",6,"No high school",1,1,1,40,12.5,500
"686",3,48,22,"Female",6,"No high school",1,1,1,40,10,400
"687",3,48,30,"Male",6,"High school",1,1,1,40,14,560
"688",3,48,66,"Male",1,"High school",2,1,1,16,15.5,248
"689",3,48,28,"Male",6,"High school",1,1,1,40,16.5,660
"690",3,48,23,"Male",6,"Associate degree",1,1,1,40,16.55,761
"691",3,48,23,"Male",6,"High school",1,1,1,40,17.55,856.5
"692",3,48,21,"Female",6,"High school",1,1,1,24,12,288
"693",3,48,18,"Female",6,"High school",1,1,1,40,15,600
"694",3,48,25,"Female",1,"High school",1,1,-1,40,16.5,660
"695",3,48,26,"Female",1,"High school",1,1,-1,25,14,350
"696",3,48,61,"Female",3,"High school",1,2,2,40,17,680
"697",3,48,34,"Male",4,"High school",2,1,1,40,17,680
"698",3,48,42,"Male",1,"High school",1,1,1,40,20,800
"699",3,48,32,"Female",1,"High school",1,1,1,40,15,600
"700",3,48,30,"Male",6,"High school",1,1,1,6,12.5,76
"701",3,48,61,"Female",2,"Bachelor's degree",1,2,2,20,10,200
"702",3,48,54,"Male",4,"Bachelor's degree",1,1,1,40,53.14,2125.6
"703",3,48,21,"Male",6,"High school",1,1,1,32,15,480
"704",3,48,32,"Male",2,"No high school",2,1,1,40,20,800
"705",3,48,35,"Male",6,"No high school",1,1,1,40,16,640
"706",3,48,51,"Female",1,"Bachelor's degree",1,1,1,30,25,750
"707",3,48,45,"Female",1,"Bachelor's degree",1,1,1,34,42,1430
"708",3,48,16,"Female",6,"High school",1,1,1,12,8,96
"709",4,49,63,"Female",1,"Bachelor's degree",1,1,1,24,11.5,276
"710",4,49,28,"Male",6,"Bachelor's degree",1,1,1,40,19,760
"711",4,49,25,"Male",6,"High school",1,1,1,24,16,384
"712",4,49,49,"Female",1,"Bachelor's degree",1,1,1,36,65.89,2080
"713",4,49,22,"Female",6,"Associate degree",1,1,1,40,20,800
"714",4,49,45,"Female",1,"High school",1,2,2,25,15.67,391.75
"715",4,49,47,"Male",1,"High school",1,2,2,15,25,375
"716",4,49,21,"Male",6,"High school",1,1,1,48,25.5,1220
"717",4,49,22,"Male",6,"High school",1,1,1,48,25.5,1220
"718",4,53,21,"Male",6,"High school",1,1,1,25,15.74,393.5
"719",4,53,45,"Male",4,"High school",1,1,1,4,15,60
"720",4,53,51,"Female",6,"High school",3,1,1,40,38,1520
"721",4,53,18,"Male",6,"No high school",8,1,1,5,17,86
"722",4,53,26,"Male",6,"Bachelor's degree",5,1,1,50,28.65,1430
"723",4,53,26,"Male",6,"High school",1,1,1,40,27,1080
"724",4,53,28,"Male",6,"High school",1,1,1,40,18,720
"725",4,53,21,"Female",6,"Associate degree",1,1,1,32,15.04,496.28
"726",4,53,18,"Female",6,"Associate degree",1,1,1,32,15.04,496.28
"727",4,53,31,"Male",6,"High school",1,1,1,40,23,1020
"728",4,53,23,"Male",6,"High school",1,1,1,40,16,640
"729",4,53,34,"Male",6,"Bachelor's degree",4,1,1,20,24,606
"730",4,53,55,"Male",4,"High school",1,1,1,40,21.4,856
"731",2,55,24,"Male",6,"Associate degree",1,1,1,40,22,880
"732",2,55,52,"Female",6,"Bachelor's degree",1,1,1,20,14,280
"733",2,55,30,"Male",6,"High school",1,1,1,40,27.5,1100
"734",2,55,23,"Male",6,"High school",1,1,1,40,19,760
"735",2,55,65,"Female",1,"Associate degree",1,2,2,21,15,316
"736",4,2,34,"Female",1,"High school",1,1,1,52,20,1040
"737",4,2,32,"Male",1,"High school",3,1,1,52,19,988
"738",4,2,27,"Male",6,"High school",4,1,1,52,19,988
"739",4,2,62,"Female",3,"High school",4,1,1,52,19,988
"740",4,2,51,"Female",6,"High school",1,1,1,52,18,936
"741",4,2,56,"Female",4,"Bachelor's degree",1,1,1,52,30,1560
"742",4,2,38,"Male",1,"High school",1,1,1,40,16,640
"743",4,2,37,"Female",1,"High school",1,1,1,40,19.1,764
"744",3,5,39,"Female",4,"High school",1,1,1,33,12,396
"745",3,5,37,"Female",5,"High school",1,1,1,40,16.5,710
"746",3,5,16,"Female",6,"No high school",1,1,1,15,4.1,152
"747",4,15,46,"Male",6,"High school",5,1,1,40,35,1400
"748",4,15,38,"Male",6,"High school",5,1,1,40,20,800
"749",4,15,51,"Female",3,"High school",5,1,1,40,12,480
"750",4,15,22,"Female",6,"High school",4,1,1,40,23,920
"751",4,15,26,"Male",6,"Bachelor's degree",15,1,1,40,33,1320
"752",4,15,26,"Female",6,"Bachelor's degree",15,1,1,40,17.5,700
"753",4,15,27,"Male",6,"Bachelor's degree",15,1,1,40,22,880
"754",4,15,61,"Male",1,"High school",1,1,1,40,16,640
"755",4,15,36,"Male",1,"High school",4,1,1,32,18.5,592
"756",4,16,17,"Female",6,"No high school",1,1,1,25,7.25,181.25
"757",4,16,23,"Male",6,"No high school",1,1,1,40,16,640
"758",4,16,22,"Female",6,"High school",1,1,1,40,15,600
"759",4,16,21,"Male",5,"High school",1,1,1,40,21.5,860
"760",4,16,21,"Female",5,"High school",1,1,1,30,10,300
"761",4,16,16,"Female",5,"No high school",1,1,1,15,12,180
"762",2,20,54,"Female",4,"High school",1,1,1,40,26,1040
"763",4,30,31,"Male",6,"High school",1,1,1,50,22,1100
"764",2,31,73,"Female",1,"High school",1,2,2,16,13,208
"765",2,31,67,"Male",6,"High school",1,1,1,40,15.5,620
"766",2,31,58,"Male",4,"Associate degree",1,1,-1,20,20,400
"767",4,35,31,"Female",4,"Associate degree",1,1,1,40,27,1080
"768",2,38,26,"Male",6,"High school",1,1,1,20,7.25,145
"769",2,38,41,"Male",1,"Bachelor's degree",2,1,1,40,26.1,1044
"770",2,38,61,"Male",6,"High school",1,1,1,40,26.7,1074
"771",3,40,61,"Female",4,"Associate degree",1,1,1,40,32.5,1300
"772",3,40,58,"Male",4,"Bachelor's degree",1,1,1,40,50,2000
"773",3,40,38,"Female",6,"High school",2,1,1,40,18.5,740
"774",3,40,17,"Male",6,"No high school",2,1,1,20,12,290
"775",3,40,16,"Female",6,"No high school",6,1,1,20,9,200
"776",4,41,70,"Male",1,"High school",1,1,1,24,27,648
"777",4,41,45,"Male",1,"Bachelor's degree",1,1,1,40,35.25,1410
"778",2,46,65,"Male",4,"High school",1,1,1,40,22,880
"779",2,46,29,"Female",6,"Associate degree",1,1,1,40,18,720
"780",4,53,42,"Male",6,"No high school",1,1,1,40,13,520
"781",4,53,30,"Male",6,"High school",1,1,1,40,21,840
"782",4,53,26,"Male",6,"High school",1,1,1,40,21,840
"783",4,53,35,"Male",6,"High school",1,1,1,40,60,2400
"784",4,53,30,"Male",6,"No high school",1,1,1,40,18,720
"785",4,53,36,"Male",6,"High school",1,1,1,40,60,2400
"786",4,56,69,"Male",1,"Bachelor's degree",1,1,1,40,30,1200
"787",4,56,33,"Male",1,"High school",1,1,1,40,23,920
"788",4,56,37,"Female",1,"Bachelor's degree",1,1,1,40,20,800
"789",4,56,73,"Male",1,"High school",1,1,1,20,15,300
